Image Name,AREA_PX,PERIMETER_PX,ROUNDNESS,ROUNDNESS2,ISOTROPY,COMPACTNESS,ECCENTRICITY,RMS,SOL,[34;38;22],[90;98;58],[90;108;48],[106;113;48],[118;127;55],[128;139;60],[146;146;74],[162;163;72],[186;182;140],[190;162;130],[182;166;133],[170;144;104],[133;114;73],Lesion_segmentation,Lesion_mask
cropped280_1_mask,26015,1681.013419,0.115688805,0.943743235,0.668166102,0.591855307,0.119526828,0.434840029,16.74418605,1072,161,260,6390,12701,2055,1227,0,19,0,159,587,1384,0.03,0
cropped280_2_mask,25510,1816.410388,0.097161088,0.918235234,0.524694988,0.597829908,0.181739064,0.311674507,18.01975696,1060,158,290,9926,9709,1101,968,2,0,0,53,609,1634,0.03,0
cropped280_3_mask,24308,1922.552524,0.082642351,0.937968305,0.557851154,0.552015442,0.123979752,0.257713764,22.58848939,1050,637,758,9316,8474,1282,717,0,0,0,62,418,1594,0.02,0
cropped280_4_mask,23648,1637.332178,0.110848721,0.93647741,0.610061391,0.545437771,0.116212902,0.453601874,12.239682,965,1116,1107,9292,8437,504,499,0,2,0,54,395,1277,0.02,0
cropped280_5_mask,24050,1568.905771,0.122781016,0.940025172,0.587179536,0.574740112,0.129971373,0.413596409,16.60806653,1064,180,252,8053,10404,1342,948,0,8,0,168,455,1176,0.03,0
cropped281_0_mask,22131,1711.29769,0.094964169,0.871412233,0.538724893,0.464810031,0.223347286,0.679338601,15.14802765,919,580,1155,6716,5680,1340,1614,8,9,3,330,1703,2074,0.09,0.12
cropped281_1_mask,23739,1500.829653,0.132437045,0.914206443,0.867193086,0.617977821,0.140006698,0.436863635,15.93264249,1047,51,15,477,3903,3389,4327,689,354,165,1768,3727,3827,0.28,0.29
cropped281_2_mask,25673,1872.912914,0.091971086,0.895461045,0.862740175,0.517121218,0.185029121,0.555892841,14.54138589,847,755,1890,8082,6646,2391,1736,1,5,10,233,1699,1378,0.08,0.08
cropped282_0_mask,22577,1198.212337,0.19760982,0.890401086,0.653066468,0.61459099,0.238884817,0.715965948,13.89024228,803,514,5,890,4662,5961,3747,28,10,0,914,2585,2458,0.16,0.14
cropped282_1_mask,20066,1632.042856,0.094668949,0.904173361,0.629644547,0.42636466,0.186904984,0.617057185,16.53423702,905,697,322,6847,5510,1677,1274,0,20,0,250,746,1818,0.05,0
cropped282_2_mask,20847,1466.479364,0.12181521,0.889821699,0.627681072,0.479318511,0.186725129,0.425828244,17.32628196,760,182,85,2799,8347,3907,2127,37,2,0,153,756,1692,0.05,0
cropped282_3_mask,20612,1476.46212,0.118818859,0.88501042,0.400244112,0.434238524,0.222493888,0.418973559,23.90859693,879,1273,1284,6956,5081,1558,1468,1,5,0,139,576,1392,0.03,0
cropped282_4_mask,23360,1664.788022,0.105916792,0.913631777,0.561972131,0.498964052,0.137620343,0.381349456,21.15620719,977,270,231,6390,9708,1941,1366,0,0,0,98,733,1646,0.04,0
cropped282_5_mask,26725,2180.33427,0.070644998,0.883340513,0.774615046,0.544496964,0.220265018,0.370238571,22.2428812,1179,1363,567,5984,11678,2054,968,0,8,0,99,566,2259,0.03,0
cropped282_6_mask,26696,2068.025612,0.0784412,0.815760572,0.687024197,0.559336239,0.263888889,0.596898107,28.67939017,1095,656,153,5342,11451,2587,1638,0,1,0,86,825,2862,0.03,0
cropped283_0_mask,18565,1491.793073,0.104830497,0.921330381,0.694925418,0.462241366,0.152283038,0.507329509,17.01287369,854,401,351,4227,3811,1953,2079,85,128,196,741,2029,1710,0.17,0.12
cropped283_1_mask,24232,1743.055049,0.100225197,0.881526888,0.6756772,0.468486583,0.217872047,0.70847686,18.0853417,920,865,1205,6320,5896,2412,2032,40,317,169,775,1499,1782,0.12,0.11
cropped283_2_mask,25375,1752.410388,0.103835122,0.899936378,0.732117608,0.521239883,0.16689026,0.558261783,9.734344828,921,1079,2595,9507,5360,1440,1303,13,379,75,467,966,1267,0.07,0.05
cropped283_3_mask,23374,1637.69971,0.10951519,0.914038475,0.639631614,0.489743751,0.153350224,0.377141483,14.34247454,936,721,1278,7548,5534,1672,1752,5,133,153,703,1525,1414,0.11,0.11
cropped283_4_mask,23063,1587.491557,0.115001317,0.895489268,0.828305501,0.497755428,0.216417552,0.542274566,14.58613363,892,2800,3335,6427,3082,647,1358,0,190,104,547,1701,1980,0.11,0.14
cropped283_5_mask,25309,1568.680374,0.129245647,0.923683181,0.630127806,0.541507981,0.219304522,0.515216763,19.63827097,799,1496,4005,9476,4104,1390,1222,0,374,24,428,732,1259,0.06,0.05
cropped284_0_mask,28932,1364.479364,0.195278476,0.933747016,0.728493343,0.664248324,0.130858321,0.530328347,18.46954929,1141,529,251,7574,10526,1453,1706,0,560,170,966,1468,2588,0.11,0.14
cropped284_1_mask,23630,1645.942351,0.109608528,0.916454093,0.572703212,0.515140285,0.148188184,0.579984975,16.84980956,1002,68,152,1939,7187,3968,2467,22,428,974,772,2519,2132,0.2,0.24
cropped284_2_mask,29563,1833.866233,0.110464584,0.903852075,0.710209784,0.619418778,0.18628847,0.447891496,22.6892061,1147,793,884,6338,11030,1623,1872,0,150,721,651,1545,2809,0.1,0.1
cropped284_3_mask,22829,1679.29769,0.101728203,0.899993623,0.615003283,0.488435782,0.136229023,0.45177446,20.07661308,989,76,18,435,1741,3590,3501,2,2017,2124,1707,4666,1961,0.46,0.57
cropped284_4_mask,19060,1668.001225,0.086087487,0.881181104,0.31782936,0.419703609,0.209808467,0.564677161,22.44050367,892,26,2,328,867,2188,2796,87,3734,2086,1657,3118,1273,0.56,0.62
cropped284_5_mask,25481,1824.528137,0.096188954,0.904735977,0.640825769,0.554706548,0.14905913,0.401438513,16.6831757,1157,62,108,1354,9202,4518,1761,1,588,962,1122,2526,2120,0.2,0.21
cropped285_0_mask,30169,1497.432683,0.169073741,0.891635185,0.431020242,0.639783692,0.213909774,0.559272632,10.80715304,880,5600,2648,11145,5027,939,482,0,0,0,37,637,2774,0.02,0
cropped285_1_mask,27375,1369.994083,0.183284867,0.898967751,0.648327454,0.634341328,0.203035422,0.504594318,16.39817352,1000,1292,1000,9964,7877,2102,1188,0,50,0,232,625,2045,0.03,0
cropped285_2_mask,26717,1378.538239,0.176668825,0.926702288,0.500228424,0.661279145,0.135595921,0.319110956,16.80203616,988,3289,1236,9294,6419,1419,1052,0,3,0,114,641,2262,0.03,0
cropped285_3_mask,25173,1269.609307,0.196247732,0.921127773,0.602422707,0.644717633,0.172277837,0.549627968,11.3703174,938,1705,1241,10171,5679,1312,926,0,57,0,266,820,2058,0.05,0
cropped285_4_mask,26094,1289.567676,0.19717972,0.921816055,0.644630469,0.644694256,0.143667497,0.399398465,13.98083851,1006,885,474,8972,8154,1651,1411,0,0,0,135,1019,2387,0.04,0
cropped285_5_mask,26003,1259.42554,0.206010012,0.895199498,0.68329063,0.670232234,0.259417034,0.755683047,10.6401569,869,952,206,6730,9326,1070,1232,0,69,0,527,1717,3305,0.09,0.03
cropped286_0_mask,28359,1314.680374,0.20618659,0.920037508,0.551153797,0.685380767,0.154300191,0.509792911,10.62805459,1055,2080,966,10013,9032,677,921,0,20,0,146,619,2830,0.03,0
cropped286_1_mask,31379,1465.834703,0.183518126,0.923202379,0.729754602,0.682434049,0.165018688,0.496595357,18.21396475,1043,3273,1000,13426,8557,545,520,0,0,0,93,515,2407,0.02,0.01
cropped286_2_mask,30136,1648.344371,0.139379715,0.941185859,0.898386083,0.69185913,0.11569664,0.437110765,16.82187417,1108,2449,3392,14759,6042,427,337,0,1,0,64,229,1328,0.01,0.01
cropped286_3_mask,30056,1619.817459,0.14394908,0.940263138,0.674336267,0.656617294,0.115190401,0.336985184,12.05762577,1187,1056,828,9348,11236,1486,1191,0,62,5,721,770,2166,0.05,0.04
cropped286_4_mask,29361,1575.207286,0.148698053,0.926810504,0.896722797,0.653643224,0.196810465,0.599265769,22.45645584,1269,3255,2076,12317,6519,243,423,0,0,5,248,546,2460,0.03,0.04
cropped286_5_mask,34362,1830.025612,0.128935931,0.951617645,0.821358881,0.685923028,0.121916498,0.426273421,26.20921367,1286,1499,973,11152,13756,1242,951,0,105,6,244,571,2577,0.03,0.02
cropped287_0_mask,25739,1406.035713,0.163609618,0.907907436,0.542263899,0.607438699,0.162162853,0.579742279,14.3148141,1014,1453,722,7015,6963,1086,1304,0,16,0,222,725,5219,0.04,0.09
cropped287_1_mask,29668,1552.26111,0.154727882,0.876286371,0.777145012,0.632903831,0.233031728,0.709440731,10.23328165,894,1165,1199,12665,6893,933,932,0,13,0,149,832,3993,0.03,0.02
cropped287_2_mask,25176,1309.307791,0.184549592,0.87733195,0.629610707,0.640024405,0.216025804,0.153610259,12.67973467,976,960,699,9846,5739,846,776,0,69,0,348,735,4182,0.05,0.07
cropped287_3_mask,31543,1427.349422,0.194559416,0.907785119,0.843466474,0.648979508,0.157572247,0.473521,9.590083378,979,1725,1334,9873,9790,536,1330,0,0,0,18,683,5275,0.02,0.05
cropped287_4_mask,25816,1408.26111,0.163580844,0.897114773,0.720017484,0.683722655,0.214443106,0.510315411,10.59532848,1003,2244,570,8506,5585,483,829,0,3,0,172,767,5654,0.04,0.11
cropped287_5_mask,29474,1424.66313,0.182483908,0.898749576,0.510323427,0.654715891,0.179586783,0.466681451,17.00698921,1123,3032,906,10657,4807,586,727,0,0,0,83,1094,6459,0.04,0.11
cropped288_0_mask,18100,1483.449927,0.103357657,0.9278627,0.445589916,0.454476975,0.129173025,0.364208286,15.69552486,922,1020,184,1382,6272,3131,1978,19,63,0,351,1003,1775,0.08,0
cropped288_1_mask,20685,1519.976839,0.112510084,0.918534794,0.589191093,0.498686082,0.14782066,0.448202835,13.0722746,945,205,17,780,6837,6199,2408,26,12,0,275,1198,1783,0.07,0.01
cropped288_2_mask,20486,1589.775829,0.101858026,0.909500873,0.533431903,0.476396447,0.154584141,0.467986175,12.30127892,896,375,4,1242,8077,4810,2373,51,1,0,122,965,1570,0.06,0
cropped288_3_mask,21032,1641.030663,0.098142484,0.919849648,0.741787149,0.492252961,0.179799116,0.461133823,19.05139787,983,809,34,2040,8438,2549,1859,0,27,1,275,891,3126,0.06,0.05
cropped288_4_mask,22550,1358.236724,0.153605043,0.911086367,0.572584417,0.560067556,0.19257661,0.527026939,13.41463415,951,182,0,766,9812,4758,2007,0,8,0,156,1170,2740,0.06,0.03
cropped288_5_mask,26243,1874.954544,0.093808428,0.906640547,0.745236246,0.544517066,0.155936314,0.403003201,18.45886522,971,552,148,4701,13813,1970,1429,0,23,0,215,599,1822,0.03,0
cropped289_0_mask,35884,1180.070201,0.323813555,0.914540514,0.840236542,0.840197616,0.181874008,0.415585005,9.932253929,1104,8638,3907,16264,3634,211,301,0,0,0,0,189,1636,0.01,0.01
cropped289_1_mask,32681,1238.881384,0.267575131,0.916064578,0.759465309,0.798460787,0.197266466,0.419637672,11.9144457,1024,4048,1408,16024,5810,207,680,0,2,0,64,635,2779,0.02,0.02
cropped289_2_mask,32660,1250.496608,0.262458721,0.927058699,0.65991855,0.724650544,0.149897085,0.504282822,12.65918555,995,2331,459,11257,11403,845,835,0,4,0,293,982,3256,0.04,0.02
cropped289_3_mask,32438,1479.047907,0.186337151,0.914223564,0.727309666,0.759174312,0.196183953,0.369869327,10.69489488,1072,3301,1741,16467,5612,235,567,0,25,0,194,694,2530,0.03,0.01
cropped289_4_mask,34183,1114.856998,0.345606348,0.932883407,0.81352484,0.804268034,0.165571549,0.441427085,10.46145745,905,1721,677,17113,8286,553,735,0,94,0,356,838,2905,0.04,0.04
cropped289_5_mask,33489,1460.520995,0.197286076,0.902860283,0.609167333,0.733796398,0.209859189,0.49390294,12.30744424,1035,1911,384,11969,10658,714,1166,0,3,0,267,1295,4087,0.05,0.04
cropped28_0_mask,21575,1578.403246,0.108824013,0.922069995,0.622179254,0.518754508,0.145997469,0.444667039,14.69149479,1016,163,95,2727,8891,2811,2301,16,1,0,195,1166,2193,0.06,0.04
cropped28_1_mask,18910,1519.692568,0.102893968,0.930504764,0.471424692,0.468998016,0.126584959,0.378170053,15.30639873,901,483,263,2057,6829,2168,2049,0,112,10,374,1128,2536,0.09,0.11
cropped28_2_mask,21537,1657.131168,0.098555599,0.910135165,0.613610264,0.491185258,0.156031339,0.385446617,12.60347309,964,212,80,4472,7919,2354,1932,1,1,0,90,803,2709,0.04,0.07
cropped28_3_mask,24610,1372.479364,0.164176061,0.908734282,0.627939462,0.598201264,0.196180462,0.495678438,14.33709874,991,267,48,3825,11242,2366,1416,0,0,0,114,1032,3309,0.05,0.06
cropped28_4_mask,25838,1906.209378,0.089356789,0.90640472,0.752922922,0.556038564,0.162172869,0.377927291,18.42634879,1000,466,816,11858,6292,740,1273,0,22,0,142,430,2799,0.02,0.02
cropped28_5_mask,23004,1718.344371,0.097902282,0.919403766,0.562970735,0.52159717,0.169447534,0.442679923,22.34780908,1010,1036,340,7463,5227,1004,2026,0,23,0,221,1410,3244,0.07,0.16
cropped290_0_mask,38078,1405.165656,0.242342141,0.920847322,0.803619867,0.79737823,0.161638176,0.442493305,11.61366143,1115,9252,6416,12765,3304,481,771,0,0,0,41,1449,2484,0.04,0.04
cropped290_1_mask,34961,1440.479364,0.21172865,0.918432572,0.822000822,0.799126837,0.171701863,0.471393034,8.969995137,1137,10844,7335,8688,2934,459,586,0,9,0,148,492,2329,0.02,0.03
cropped290_2_mask,36521,1171.484415,0.334410184,0.906991353,0.818105122,0.827577612,0.212625502,0.362272583,9.693737849,1068,8447,4810,13604,3501,535,617,0,0,0,191,1059,2689,0.03,0.05
cropped290_3_mask,32662,1220.697618,0.275445984,0.933022125,0.619239159,0.787472575,0.138425686,0.375448643,13.74380013,1141,7090,5474,11925,2543,161,586,0,86,0,308,703,2645,0.03,0.02
cropped290_4_mask,36264,1186.312842,0.323807651,0.933180129,0.854526742,0.807679458,0.14390588,0.486353071,10.60004412,1027,6276,2880,16483,3081,334,566,0,23,0,398,1391,3805,0.05,0.07
cropped290_5_mask,29826,1108.815367,0.304850144,0.924636016,0.814090591,0.782218725,0.138945119,0.293144846,9.031080266,936,154,29,5024,11304,3211,2608,13,0,73,752,2569,3153,0.11,0.11
cropped291_0_mask,17857,1534.118974,0.095345517,0.89802048,0.68152533,0.407294209,0.171932786,0.377694551,16.69462956,817,996,702,3629,5878,1843,1691,14,6,0,304,810,1167,0.06,0.02
cropped291_1_mask,16242,1458.136218,0.095996008,0.882856635,0.540890578,0.43276225,0.222417073,0.606698997,13.48503879,782,466,289,3573,4927,1927,1733,33,33,1,331,934,1213,0.08,0
cropped291_2_mask,19037,1633.550432,0.089648552,0.902177187,0.500628348,0.44926134,0.182780158,0.584973796,15.20428639,819,1366,424,5663,5687,1350,1178,18,19,0,285,1003,1225,0.07,0.01
cropped291_3_mask,17008,1610.545381,0.082398096,0.891012638,0.645979908,0.345585695,0.134088045,0.332714126,20.88523048,768,2798,1999,4465,2353,1138,1187,37,1,0,162,727,1373,0.05,0.01
cropped291_4_mask,18491,1602.344371,0.090502077,0.887826306,0.546675883,0.406190277,0.164331575,0.438965753,20.58779947,827,1528,1313,4031,4642,2084,2222,34,10,0,144,684,972,0.05,0
cropped291_5_mask,19041,1225.484415,0.159325039,0.906533409,0.682514901,0.580713044,0.246745217,0.773275483,13.39346673,802,0,0,0,1969,7170,4184,112,250,12,1632,2518,392,0.24,0.12
cropped292_0_mask,28056,1770.628642,0.112455486,0.936356895,0.652146214,0.639278146,0.158772038,0.47556652,18.78656972,1064,3946,4436,12068,3430,583,357,0,0,0,54,272,1846,0.01,0.01
cropped292_1_mask,28029,1511.876334,0.154093717,0.888829652,0.677015638,0.629921791,0.214406695,0.184870606,18.03564166,995,7757,7747,7298,1560,95,291,0,0,0,2,241,2043,0.01,0.01
cropped292_2_mask,30452,1711.841846,0.130586538,0.901392876,0.843977714,0.629498708,0.216422705,0.586657417,10.89504794,965,5979,7894,11405,2336,140,193,0,0,0,16,133,1391,0,0
cropped292_3_mask,29901,1986.393144,0.095228109,0.91398274,0.83912282,0.656919393,0.190539463,0.396113402,17.82214642,1168,5621,8533,10347,1803,306,387,0,0,0,19,189,1528,0.01,0.01
cropped292_4_mask,28625,1775.197185,0.114146384,0.928412135,0.485149149,0.605294876,0.186840946,0.61402252,13.997869,1082,4630,3023,13371,2614,342,385,0,0,0,45,366,2767,0.01,0.01
cropped292_5_mask,31352,1680.285497,0.13954329,0.920694778,0.454891776,0.641223872,0.167322441,0.588856734,20.66933529,1216,6080,8386,11926,1629,139,237,0,0,0,54,221,1464,0.01,0.01
cropped293_0_mask,24236,1715.741341,0.103458738,0.920943671,0.438874895,0.549108458,0.142877978,0.480811819,14.12052319,955,309,214,6020,8785,2463,1583,0,0,2,131,967,2807,0.05,0.04
cropped293_1_mask,24272,1663.356565,0.110241399,0.924727583,0.455474364,0.555575902,0.212603032,0.639344106,18.99476763,942,767,814,9282,6512,1183,1256,0,1,0,30,703,2782,0.03,0.04
cropped293_2_mask,25182,1632.829653,0.118691147,0.907644521,0.505632636,0.535115493,0.155874031,0.5856486,23.30061155,1085,656,1134,8393,6221,941,2062,0,20,7,318,1463,2882,0.07,0.12
cropped293_3_mask,20440,1535.207286,0.108982486,0.934650197,0.667879752,0.472819801,0.146020675,0.390257704,14.69197652,911,996,781,7386,4512,482,1138,0,0,5,291,1070,2868,0.07,0.14
cropped293_4_mask,26014,1759.640836,0.105576907,0.908002328,0.790161344,0.54456772,0.190495906,0.640773551,17.25609287,957,1275,1692,12848,6339,380,315,0,1,0,110,405,1692,0.02,0.01
cropped293_5_mask,24326,1594.160605,0.120286371,0.893931205,0.55901951,0.550424256,0.212147048,0.537449567,20.02811806,950,559,1591,10691,5616,747,1346,0,0,0,51,680,2095,0.03,0.05
cropped294_0_mask,18809,1691.131168,0.082645837,0.873855294,0.522423763,0.424994916,0.226094412,0.642026679,18.1325961,871,209,23,806,1863,2117,2681,26,2328,308,816,3131,3630,0.35,0.54
cropped294_1_mask,29169,1540.888527,0.154379262,0.9185238,0.709656057,0.622670509,0.180291937,0.582527767,14.21838253,1211,211,57,5020,11296,2530,1566,0,484,323,1270,2245,2956,0.15,0.14
cropped294_2_mask,27328,1869.380951,0.098270256,0.907946559,0.592987278,0.564231738,0.198908098,0.533295856,21.97837383,1155,883,1113,7127,9183,1551,1697,2,18,118,357,1638,2486,0.08,0.08
cropped294_3_mask,22481,1817.155554,0.085554189,0.900591276,0.7020826,0.49894578,0.158886592,0.413538793,18.96752813,1000,281,89,1971,8367,3338,2108,0,92,100,406,1655,3074,0.1,0.15
cropped294_4_mask,21697,1697.197185,0.094655302,0.91820336,0.44309646,0.479279876,0.147069997,0.533671229,22.58376734,959,605,233,3575,6587,2645,1989,1,40,65,248,1883,2867,0.1,0.15
cropped294_5_mask,21557,1702.025612,0.093511711,0.902146828,0.52335038,0.461329396,0.128987232,0.487885556,19.78053532,988,160,17,812,3239,2636,3322,1,218,593,1343,4515,3713,0.31,0.48
cropped295_0_mask,25748,1314.538239,0.187243572,0.903341798,0.665335426,0.627387914,0.189035816,0.432001551,9.826355445,988,2628,1278,8293,6804,1019,1113,0,10,0,90,797,2728,0.03,0.03
cropped295_1_mask,27940,1503.190042,0.155384783,0.916238945,0.689084253,0.638307594,0.162120725,0.496008517,7.606335004,972,2640,1567,9583,7510,929,530,0,11,0,170,718,3310,0.03,0
cropped295_2_mask,26805,1315.668181,0.194595562,0.852436815,0.755016438,0.669606055,0.305308199,0.69306231,9.741503451,829,1015,599,7943,9087,1364,1174,0,81,0,295,968,3450,0.05,0.02
cropped295_3_mask,32331,1568.687517,0.165103439,0.911323742,0.596587619,0.669365023,0.194137522,0.636434835,11.28378337,1027,759,222,7225,11682,2236,2578,0,3,0,150,1229,5220,0.04,0.05
cropped295_4_mask,25795,1346.437734,0.178802196,0.899867636,0.593392204,0.639503173,0.21008334,0.49269819,12.11401434,912,561,163,6554,10815,1826,1126,0,0,0,72,954,2812,0.04,0
cropped295_5_mask,28729,1189.283405,0.255246418,0.830616244,0.539064047,0.712683883,0.375484253,0.756490274,13.8592015,890,1601,240,8964,8655,1237,745,0,45,0,364,1113,4875,0.05,0.03
cropped296_0_mask,29855,1974.192134,0.096260498,0.942120058,0.663287295,0.59823665,0.126079816,0.446560116,18.74071345,1161,265,151,3476,16366,3779,1383,1,10,3,243,726,2291,0.03,0.02
cropped296_1_mask,27985,1623.398195,0.1334397,0.937177336,0.601448883,0.610306625,0.141749074,0.499704158,18.47278899,1025,459,256,4813,13669,2691,1335,4,0,0,151,776,2806,0.03,0.01
cropped296_2_mask,25133,1477.817459,0.144614756,0.907434296,0.508515882,0.60654986,0.165171545,0.509826508,12.03596865,949,285,386,4629,12033,2109,1446,0,16,0,182,741,2357,0.04,0
cropped296_3_mask,29253,1609.131168,0.141970261,0.908187874,0.698162937,0.611309636,0.179620864,0.420337349,14.62126961,1132,110,123,4783,13574,3740,1669,1,172,15,646,1097,2191,0.07,0.05
cropped296_4_mask,27218,1755.65808,0.110965045,0.887541361,0.844400975,0.603021978,0.252505763,0.601619481,23.80869278,1083,986,580,6813,11967,1027,1006,0,0,0,46,897,2813,0.03,0.04
cropped296_5_mask,27407,1824.126117,0.103505074,0.924257115,0.659023891,0.64421879,0.145664008,0.343165645,16.72306345,1028,341,503,9006,12699,1254,561,0,3,0,91,325,1596,0.02,0.01
cropped297_0_mask,23974,1486.26111,0.136382968,0.912357691,0.605490001,0.51417664,0.181820316,0.338429082,11.76111621,799,1426,2439,8225,5239,1988,1495,7,13,0,215,765,1363,0.04,0.02
cropped297_1_mask,27902,1783.682466,0.110207236,0.902936344,0.449529715,0.55536315,0.189905846,0.520765756,13.64378898,945,1106,2489,9571,6692,2057,1816,14,23,0,411,1241,1537,0.06,0.03
cropped297_2_mask,23735,1565.758585,0.121660472,0.916827278,0.860080342,0.500770091,0.151845103,0.444156518,12.88430588,963,746,2343,7164,6794,2547,1426,27,0,0,129,728,868,0.04,0.02
cropped297_3_mask,23616,1630.403246,0.111641623,0.927010902,0.671642434,0.516050084,0.151413761,0.476570669,19.06508299,939,619,1722,6961,6918,2714,1666,46,17,0,170,821,1023,0.04,0.02
cropped297_4_mask,26022,2018.192134,0.080283356,0.890097054,0.647715274,0.496366237,0.146847549,0.37494911,16.48701099,1009,1786,2887,10730,4974,1484,1113,3,0,0,64,594,1378,0.03,0.02
